Fatalities,PedFatalit,BikeFatali,MVOFatalit,YR,nodeX,nodeY,STREET1,STREET2
1,0,0,1,2016,1020620.789,195023.4916,JACKIE ROBINSON PKWY ET 4 WB,FOREST PARK DRIVE
1,1,0,0,2010,936753.8171,132149.4985,NOEL STREET,LIPSETT AVENUE
1,1,0,0,2015,952358.198,140655.5019,FOX BEACH AVENUE,HETT AVENUE
1,0,0,1,2011,1029371.926,241800.5785,HUTCHINSON RIVER PKWY NB ET 1,BRUCKNER BOULEVARD
1,1,0,0,2009,984070.627,207869.1972,7 AVENUE,WEST 12 STREET
1,1,0,0,2014,1039206.611,225876.1129,CROSS ISLAND PARKWAY SR NORTH,161 STREET
1,0,0,1,2011,998550.0695,197335.5375,SCHOLES STREET,LORIMER STREET
1,0,0,1,2012,988221.6489,165207.3386,19 AVENUE,61 STREET
1,0,0,1,2011,1016440.643,204540.7097,QUEENS MIDTOWN EXPRESSWAY SR S,78 STREET
1,1,0,0,2015,991717.8938,189119.5483,HANSON PLACE,GREENE AVENUE
1,1,0,0,2015,949807.5177,142580.8753,PENDALE STREET,MONTREAL AVENUE
1,1,0,0,2016,959005.2975,160130.7507,ROOSEVELT STREET,BALTIC AVENUE
1,0,1,0,2016,941753.4262,145805.3535,CORBIN AVENUE,ARTHUR KILL ROAD
1,1,0,0,2013,953272.1528,144247.3021,ISERNIA AVENUE,MILL ROAD
1,0,0,1,2011,1051029.93,186396.9639,BELKNAP STREET,134 AVENUE
1,1,0,0,2010,952864.3551,168040.8431,NORTH BURGHER AVENUE,EAST RALEIGH AVENUE
1,1,0,0,2012,1010277.532,256453.8687,HEATH AVENUE,WEST 193 STREET
1,1,0,0,2014,997476.4233,200898.0697,RICHARDSON STREET,UNION AVENUE
1,1,0,0,2013,1021317.596,190940.462,87 AVENUE,75 STREET
1,0,0,1,2011,1029608.294,239890.8316,HUTCHINSON RVR PY NB ET 19 N-S,LAFAYETTE AVENUE
1,0,1,0,2014,1057550.445,189378.2276,229 STREET,FRANCIS LEWIS BOULEVARD
1,0,1,0,2014,1057555.937,189392.135,229 STREET,FRANCIS LEWIS BOULEVARD
1,0,1,0,2014,1057545.668,189364.2152,229 STREET,FRANCIS LEWIS BOULEVARD
1,1,0,0,2010,991945.0141,210063.5104,F D R DRIVE,FDR DRIVE SB ENTRANCE E 34 ST
1,1,0,0,2010,991991.7493,210041.3024,F D R DRIVE,EAST 34 STREET
1,1,0,0,2010,991978.6341,210047.6597,F D R DRIVE,EAST 34 STREET
1,0,0,1,2010,1061747.894,217106.8424,58 AVENUE,263 STREET
1,1,0,0,2009,1057882.505,197811.3141,221 STREET,107 AVENUE
1,1,0,0,2009,988696.9563,173835.0376,CHESTER AVENUE,TEHAMA STREET
1,1,0,0,2013,975234.6607,165162.1907,91 STREET,3 AVENUE
1,0,0,1,2013,984139.5803,211708.658,9 AVENUE,WEST 25 STREET
1,0,0,1,2010,1024350.384,215887.7605,ASTORIA BOULEVARD NORTH,GRAND CENTRAL PARKWAY
1,1,0,0,2010,993131.6026,226084.5669,CENTRAL PARK WEST,WEST 89 STREET
1,1,0,0,2010,1036360.754,229298.0447,151 PLACE,6 ROAD
1,1,0,0,2016,988469.3124,183736.2248,5 AVENUE,6 STREET
1,1,0,0,2014,989911.2649,176070.4986,GREENWOOD AVENUE,EAST 2 STREET
1,1,0,0,2010,936213.2047,137847.8008,WILSON AVENUE,POMPEY AVENUE
1,0,0,1,2012,961733.8747,164363.9049,VANDERBILT AVENUE,OSGOOD AVENUE
1,0,0,1,2010,1048367.468,199507.2949,192 STREET,90 AVENUE
1,0,0,1,2010,1048435.355,199359.2736,192 STREET,90 AVENUE
1,0,0,1,2012,949358.8605,165425.7007,SOUTH GREENLEAF AVENUE,MAINE AVENUE
1,1,0,0,2016,1004680.611,247498.8509,MAJOR DEEGAN EXPRESSWAY,WASHINGTON BRIDGE
1,1,0,0,2016,1004698.384,247489.176,MAJOR DEEGAN EXPRESSWAY,WASHINGTON BRIDGE
1,1,0,0,2016,1004691.336,247472.3552,MAJOR DEEGAN EXPRESSWAY,WASHINGTON BRIDGE
1,1,0,0,2016,1004674.338,247482.2728,MAJOR DEEGAN EXPRESSWAY,WASHINGTON BRIDGE
1,1,0,0,2016,1004704.949,247506.1642,MAJOR DEEGAN EXPRESSWAY,WASHINGTON BRIDGE
1,1,0,0,2016,1004654.811,247494.9864,MAJOR DEEGAN EXPRESSWAY,WASHINGTON BRIDGE
1,1,0,0,2016,1004689.142,247515.0516,MAJOR DEEGAN EXPRESSWAY,WASHINGTON BRIDGE
1,1,0,0,2016,1004668.039,247528.2668,MAJOR DEEGAN EXPRESSWAY,WASHINGTON BRIDGE
1,1,0,0,2016,1004661.743,247510.5966,MAJOR DEEGAN EXPRESSWAY,WASHINGTON BRIDGE
1,1,0,0,2011,979522.2932,189565.8749,CRAIG ROAD SOUTH,DIVISION ROAD
1,0,0,1,2010,1042843.726,211475.2825,50 AVENUE,189 STREET
1,1,0,0,2016,999462.7776,231690.097,WEST 119 STREET,5 AVENUE
1,1,0,0,2010,1027094.571,238217.2933,CASTLE HILL HOUSES PED PATH,HAVEMEYER AVENUE
1,0,0,1,2011,1048058.909,162283.4891,POINT BREEZE PLACE,MOTT AVENUE
1,0,0,1,2011,1048072.712,162272.7119,POINT BREEZE PLACE,MOTT AVENUE
1,0,0,1,2013,1044397.91,218093.0904,36 AVENUE,204 STREET
1,1,0,0,2010,1006254.06,244279.8944,EAST 168 STREET,RIVER AVENUE
1,0,0,1,2015,1049830.083,185438.7378,135 AVENUE,FARMERS BOULEVARD
1,1,0,0,2009,985582.0282,215292.1512,LINCOLN TUNNEL BUS APPROACH,LINCOLN TUNNEL BUS EXIT
1,1,0,0,2009,985572.5039,215347.2364,LINCOLN TUNNEL BUS APPROACH,LINCOLN TUNNEL BUS EXIT
1,1,0,0,2009,985620.6961,215318.9228,LINCOLN TUNNEL BUS APPROACH,LINCOLN TUNNEL BUS EXIT
1,1,0,0,2009,985598.0189,215303.411,LINCOLN TUNNEL BUS APPROACH,LINCOLN TUNNEL BUS EXIT
1,0,0,1,2010,995137.6747,191547.5835,WILLOUGHBY AVENUE,CLASSON AVENUE
2,0,0,2,2011,1016920.085,251654.4659,CROTONA AVENUE,EAST FORDHAM ROAD
2,0,0,2,2011,1016949.642,251718.6882,CROTONA AVENUE,EAST FORDHAM ROAD
2,0,0,2,2011,1016985.298,251812.3166,CROTONA AVENUE,EAST FORDHAM ROAD
2,0,0,2,2011,1016956.964,251737.9205,CROTONA AVENUE,EAST FORDHAM ROAD
2,0,0,2,2011,1016942.601,251702.9369,CROTONA AVENUE,EAST FORDHAM ROAD
1,1,0,0,2012,1031420.308,213769.4803,SAULL STREET,AVERY AVENUE
1,0,0,1,2010,932531.3879,158626.981,WEST SHORE EXPRESSWAY SR EAST,GLEN STREET
1,0,0,1,2010,932609.4225,158812.3153,GLEN STREET,SOUTH AVENUE
1,0,1,0,2010,1014829.971,248021.5864,CROTONA AVENUE,OAKLAND PLACE
1,1,0,0,2012,946329.3029,165029.6516,BIDWELL AVENUE,SPRINGFIELD AVENUE
1,1,0,0,2011,947977.0719,159314.3156,HOLDEN BOULEVARD,WELLBROOK AVENUE
1,1,0,0,2013,983276.5275,201794.6591,CANAL STREET,CHURCH STREET
1,0,0,1,2012,1036219.36,152767.7211,HOLLAND AVENUE,BEACH 90 STREET
1,0,0,1,2012,1036135.118,152913.9577,HOLLAND AVENUE,BEACH 90 STREET
1,1,0,0,2013,952359.8777,142829.6081,RIGA STREET,ISABELLA AVENUE
1,0,0,1,2011,997977.9873,241280.7698,RIVERSIDE DRIVE,WEST 148 STREET
1,0,0,1,2011,997993.0135,241272.3052,RIVERSIDE DRIVE,WEST 148 STREET
1,0,0,1,2011,997968.4302,241287.3118,RIVERSIDE DRIVE,WEST 148 STREET
1,0,0,1,2015,974567.9495,162015.5205,SHORE ROAD,BELT PARKWAY EXIT 2 WESTBOUND
2,0,0,2,2012,1008707.244,191689.0432,JEFFERSON AVENUE,WILSON AVENUE
1,1,0,0,2010,1001262.216,189243.615,MADISON STREET,MARCUS GARVEY BOULEVARD
1,1,0,0,2011,995330.8817,152239.1487,BELT PKWY EB EN CONEY ISLD AVE,SHORE PARKWAY
1,0,0,1,2015,943304.1449,169612.733,PULASKI AVENUE,HOOKER PLACE
1,0,0,1,2012,1016485.965,234624.6217,LONGFELLOW AVENUE,OAK POINT AVENUE
1,0,0,1,2009,1034397.389,244335.9999,STADIUM AVENUE,WATERBURY AVENUE
1,0,0,1,2015,1050540.039,157798.692,BEACH 25 STREET,BROOKHAVEN AVENUE
1,1,0,0,2015,1029310.407,191905.3679,91 AVENUE,109 STREET
1,0,0,1,2009,939026.9523,166681.8268,BIRCH ROAD,KNOLLWOOD COURT
1,1,0,0,2010,937272.258,136093.6622,ARDEN AVENUE,AMBOY ROAD
1,1,0,0,2010,937349.9311,136098.3227,ARDEN AVENUE,AMBOY ROAD
1,1,0,0,2010,1034267.133,226857.82,147 STREET,CROSS ISLAND PARKWAY
1,1,0,0,2010,1034259.771,226881.2422,147 STREET,CROSS ISLAND PARKWAY
1,1,0,0,2010,1034275.469,226830.3627,147 STREET,CROSS ISLAND PARKWAY
1,0,0,1,2014,1028311.836,250649.4253,BASSETT AVENUE,MC DONALD STREET
1,0,0,1,2013,1030204.425,178499.7457,98 STREET,161 AVENUE
1,1,0,0,2009,1025674.43,209467.2812,111 STREET,56 AVENUE
1,1,0,0,2009,1025646.32,209456.0313,111 STREET,56 AVENUE
1,1,0,0,2009,1025701.619,209478.0653,111 STREET,56 AVENUE
3,0,0,3,2013,991742.1241,157334.0899,MC DONALD AVENUE,SLOAN PLACE
1,0,0,1,2016,1012831.589,186456.0057,JAMAICA AVENUE,J ROBINSON PY EB EN JAMAICA AV
1,1,0,0,2012,1011338.725,186161.0391,WILLIAMS PLACE,FULTON STREET
1,1,0,0,2011,984155.302,172775.4659,9 AVENUE,48 STREET
1,0,0,1,2011,983112.8828,180267.4259,2 AVENUE,28 STREET
1,1,0,0,2016,1007948.948,245429.9741,WYTHE PLACE,EAST 171 STREET
1,0,0,1,2013,983354.8049,149451.9899,WEST 37 STREET,NEPTUNE AVENUE
1,1,0,0,2009,1044487.05,192920.9403,110 AVENUE,MERRICK BOULEVARD
1,1,0,0,2009,1044505.691,192931.8717,110 AVENUE,MERRICK BOULEVARD
1,1,0,0,2009,1044472.135,192912.4459,110 AVENUE,MERRICK BOULEVARD
1,1,0,0,2010,953496.2505,171643.7539,PELTON AVENUE,HENDERSON AVENUE
1,0,1,0,2015,980557.0287,185093.8497,VAN DYKE STREET,RICHARDS STREET
1,0,1,0,2015,980579.7547,185073.561,VAN DYKE STREET,RICHARDS STREET
1,1,0,0,2011,1043114.001,206869.4059,184 STREET,69 AVENUE
1,1,0,0,2009,999085.1078,212907.8157,43 AVENUE,13 STREET
1,1,0,0,2013,941824.0825,171340.2883,RICHMOND TERRACE,VAN NAME AVENUE
1,1,0,0,2016,1056744.2,197414.9992,110 AVENUE,SPRINGFIELD BOULEVARD
1,1,0,0,2016,1056751.25,197436.0917,110 AVENUE,SPRINGFIELD BOULEVARD
1,1,0,0,2009,1040825.046,208243.0383,64 AVENUE,HORACE HARDING EXPRESSWAY SR S
2,0,0,2,2014,1050153.944,181421.5083,145 ROAD,183 STREET
1,1,0,0,2011,984661.4427,187607.6143,CLINTON STREET,CARROLL STREET
1,1,0,0,2013,1035210.923,195737.0006,VAN WYCK EXPRESSWAY SR EAST,138 STREET
1,1,0,0,2009,1012783.584,168440.3567,EAST 87 STREET,SEAVIEW AVENUE
1,1,0,0,2009,1012773.417,168452.3613,EAST 87 STREET,SEAVIEW AVENUE
1,1,0,0,2009,1012799.289,168424.5464,EAST 87 STREET,SEAVIEW AVENUE
1,1,0,0,2011,1016819.796,184804.2899,PITKIN AVENUE,LINWOOD STREET
1,1,0,0,2011,1000542.648,199964.8924,CONSELYEA STREET,MASPETH AVENUE
1,1,0,0,2013,1047143.396,211617.9233,CLEARVIEW EXPRESSWAY,LONG ISLAND EXPWY ET 27 N WB
1,1,0,0,2013,1047184.682,211587.526,CLEARVIEW EXPRESSWAY,LONG ISLAND EXPWY ET 27 N WB
1,0,0,1,2012,1043106.711,201540.4667,GRAND CENTRAL PARKWAY SR NORTH,TUDOR ROAD
1,0,0,1,2015,965377.6401,154995.7842,SAND LANE,QUINCY AVENUE
2,2,0,0,2016,994717.0817,219965.0847,EAST 72 STREET,LEXINGTON AVENUE
1,1,0,0,2014,1014708.78,220122.6139,21 AVENUE,80 STREET
1,1,0,0,2014,996869.5118,232827.7326,WEST 118 STREET,FREDERICK DOUGLASS BOULEVARD
1,1,0,0,2011,1017409.017,209824.4787,ELMHURST AVENUE,MACNISH STREET
1,1,0,0,2012,999321.2425,194913.0325,THROOP AVENUE,BARTLETT STREET
1,1,0,0,2010,955691.0948,169437.2051,WALBROOKE AVENUE,GREGG PLACE
1,1,0,0,2009,1024384.791,211476.0171,109 STREET,47 AVENUE
1,0,0,1,2015,1021129.236,243171.4875,BEACH AVENUE,MC GRAW AVENUE
2,0,0,2,2009,1045398.563,194541.0847,108 DRIVE,FERN PLACE
1,0,0,1,2012,1016967.069,236302.9779,SPOFFORD AVENUE,HALLECK STREET
1,0,0,1,2012,1016946.279,236299.1856,SPOFFORD AVENUE,HALLECK STREET
1,0,0,1,2012,1016983.559,236306.3673,SPOFFORD AVENUE,HALLECK STREET
1,1,0,0,2010,1020922.98,248579.0062,SAGAMORE STREET,WHITE PLAINS ROAD
1,1,0,0,2010,1020943.371,248515.4696,SAGAMORE STREET,WHITE PLAINS ROAD
1,0,0,1,2013,1000530.206,177799.8915,EAST 39 STREET,LENOX ROAD
1,1,0,0,2011,946712.7273,162917.2841,MARBLE STREET,SEWARD PLACE
1,0,0,1,2010,1012970.791,240654.4981,KELLY STREET,INTERVALE AVENUE
1,1,0,0,2016,1003717.687,248931.6826,AMSTERDAM AVENUE,WEST 184 STREET
1,1,0,0,2010,981904.7619,206866.3088,CHARLES LANE,WASHINGTON STREET
1,0,0,1,2016,1015028.576,193508.2551,65 STREET,78 AVENUE
1,1,0,0,2015,1045257.239,224658.3427,212 STREET,18 AVENUE
1,0,0,1,2009,962216.6195,157873.6492,ALLENDALE ROAD,RADCLIFF ROAD
1,1,0,0,2015,985986.9421,191221.367,SCHERMERHORN STREET,CLINTON STREET
1,0,0,1,2012,1033820.356,205254.3697,147 STREET,70 AVENUE
1,1,0,0,2015,996158.2632,153380.0689,AVENUE Z,HOMECREST AVENUE
1,1,0,0,2014,1045145.27,201006.3241,SOMERSET STREET,HENLEY ROAD
1,1,0,0,2011,1048193.269,187171.5752,174 PLACE,128 AVENUE
1,1,0,0,2010,925415.5051,134358.9774,MAGUIRE AVENUE,BLOOMINGDALE PARKWAY GREENWAY
1,0,0,1,2010,1028189.711,197612.9024,METROPOLITAN AVENUE,JACKIE ROBINSON PARKWAY
1,0,0,1,2010,1028221.932,197636.0388,METROPOLITAN AVENUE,JACKIE ROBINSON PARKWAY
1,0,0,1,2010,1028242.719,197630.0185,METROPOLITAN AVENUE,JACKIE ROBINSON PARKWAY
1,0,0,1,2010,1028181.633,197587.3808,METROPOLITAN AVENUE,JACKIE ROBINSON PARKWAY
1,0,0,1,2010,1028157.532,197592.4694,METROPOLITAN AVENUE,JACKIE ROBINSON PARKWAY
1,0,0,1,2010,1028208.09,197608.6111,METROPOLITAN AVENUE,JACKIE ROBINSON PARKWAY
1,0,0,1,2010,1028135.285,197597.1413,METROPOLITAN AVENUE,JACKIE ROBINSON PARKWAY
1,0,0,1,2010,1028167.67,197617.3151,METROPOLITAN AVENUE,JACKIE ROBINSON PARKWAY
1,0,0,1,2010,1028192.683,197641.1143,METROPOLITAN AVENUE,JACKIE ROBINSON PARKWAY
1,0,1,0,2015,1004428.785,244818.492,DR M L KING JR BOULEVARD,WEST 168 STREET
1,0,0,1,2016,1029340.578,245591.2923,ERICSON PLACE,MAITLAND AVENUE
1,1,0,0,2013,949254.2002,145194.7041,CEDARVIEW AVENUE FOOTBRIDGE,SOUTH RAILROAD AVENUE
1,0,0,1,2012,998943.3299,234713.1717,ADAM C POWELL BOULEVARD,WEST 128 STREET
1,0,0,1,2012,998963.7658,234700.7797,ADAM C POWELL BOULEVARD,WEST 128 STREET
1,0,0,1,2012,998919.5044,234726.6261,ADAM C POWELL BOULEVARD,WEST 128 STREET
1,1,0,0,2010,994704.818,149645.1191,BRIGHTON BEACH AVENUE,BRIGHTON 5 STREET
1,1,0,0,2012,951013.6009,171253.9335,HENDERSON AVENUE,CHAPPELL STREET
1,1,0,0,2014,1015355.577,218676.6752,82 STREET,GRAND CENTRAL PARKWAY
1,1,0,0,2014,1015372.309,218711.0912,82 STREET,GRAND CENTRAL PARKWAY
1,1,0,0,2014,1015327.746,218697.1903,82 STREET,GRAND CENTRAL PARKWAY
1,1,0,0,2014,1015345.344,218634.9988,82 STREET,GRAND CENTRAL PARKWAY
1,1,0,0,2014,1015386.817,218647.7153,82 STREET,GRAND CENTRAL PARKWAY
1,1,0,0,2014,1015349.097,218704.2966,82 STREET,GRAND CENTRAL PARKWAY
1,1,0,0,2014,1015378.303,218686.3963,82 STREET,GRAND CENTRAL PARKWAY
1,1,0,0,2014,1015335.596,218671.0748,82 STREET,GRAND CENTRAL PARKWAY
1,1,0,0,2014,1015364.806,218640.55,82 STREET,GRAND CENTRAL PARKWAY
1,1,0,0,2013,1034116.638,210353.4573,58 AVENUE,148 STREET
2,2,0,0,2013,941532.1438,153949.4346,DENKER PLACE,MC VEIGH AVENUE
2,2,0,0,2013,942629.9467,153457.2079,BRAISTED AVENUE,EVANS STREET
1,1,0,0,2013,1014956.795,246923.5075,EAST TREMONT AVENUE,PROSPECT AVENUE
1,1,0,0,2009,1004351.527,252842.7214,SICKLES STREET,NAGLE AVENUE
1,1,0,0,2009,1010043.189,194331.4293,PUTNAM AVENUE,MYRTLE AVENUE
2,1,0,1,2015,1035440.103,181957.7113,BELT PARKWAY,BELT PARKWAY EXIT 18 B WB
2,1,0,1,2015,1035525.208,181974.1709,BELT PARKWAY,BELT PARKWAY EXIT 18 B WB
1,0,0,1,2013,1042075.132,217491.5693,191 STREET,CROCHERON AVENUE
1,0,0,1,2013,1042117.835,217499.2366,191 STREET,CROCHERON AVENUE
1,0,0,1,2014,950881.859,149685.0799,FOXHOLM STREET,WALDEN AVENUE
1,0,0,1,2015,1047926.147,179041.7821,175 STREET,ROCKAWAY BOULEVARD
1,0,0,1,2015,1047922.482,179068.4159,175 STREET,ROCKAWAY BOULEVARD
1,0,0,1,2010,1052271.237,179264.0946,147 AVENUE,227 STREET
1,1,0,0,2009,1012944.938,267519.8141,HENRY HUDSON PKWY ET 23 S SB,HENRY HUDSON PKWY ET 23 N SB
1,0,0,1,2011,1034947.666,194771.4087,135 STREET,89 AVENUE
1,0,0,1,2013,985851.3747,194563.5581,MIDDAGH STREET,WILLOW STREET
1,1,0,0,2009,1019419.479,203376.1911,DRY HARBOR ROAD,CALDWELL AVENUE
1,0,1,0,2014,1041955.1,181059.4716,147 AVENUE,148 STREET
1,0,1,0,2014,1041844.024,181087.4998,147 AVENUE,150 STREET
1,1,0,0,2011,1056221.865,178369.4048,HUXLEY STREET,147 DRIVE
1,1,0,0,2010,1020665.828,248607.3329,SAGAMORE STREET,BIRCHALL AVENUE
1,1,0,0,2010,1051229.497,209277.1799,73 AVENUE,BELL BOULEVARD
1,1,0,0,2010,1051212.692,209269.8013,73 AVENUE,BELL BOULEVARD
1,1,0,0,2010,1051244.47,209282.9968,73 AVENUE,BELL BOULEVARD
1,0,0,1,2011,1027299.493,240859.0088,BRUCKNER BOULEVARD,CROSS BRONX EXPWY ET 6 A EB
1,1,0,0,2014,1011536.359,255992.8099,EAMES PLACE,CLAFLIN AVENUE
1,0,0,1,2013,1017914.033,186924.2266,NORWOOD AVENUE,ATLANTIC AVENUE
1,0,0,1,2013,1017908.249,186946.2541,NORWOOD AVENUE,ATLANTIC AVENUE
1,1,0,0,2009,1025362.981,203840.9605,QUEENS BOULEVARD,67 DRIVE
1,1,0,0,2009,1025332.115,203779.3399,QUEENS BOULEVARD,67 DRIVE
1,1,0,0,2009,1025352.426,203819.8913,QUEENS BOULEVARD,67 DRIVE
1,1,0,0,2009,1025379.366,203858.6409,QUEENS BOULEVARD,67 DRIVE
1,1,0,0,2009,1025408.981,203894.7891,QUEENS BOULEVARD,67 DRIVE
1,0,0,1,2014,952583.6142,166848.9787,BROADWAY,GLENWOOD PLACE
1,0,0,1,2010,1051754.463,181288.0043,145 AVENUE,222 STREET
1,0,0,1,2010,1051837.238,181246.6563,145 AVENUE,222 STREET
1,1,0,0,2014,1019463.41,251259.8702,BRONX RVR PY SB EN PELHAM PY WB,PELHAM PARKWAY
1,1,0,0,2014,1019437.665,251269.9325,BRONX RVR PY SB EN PELHAM PY WB,PELHAM PARKWAY
1,1,0,0,2014,1019435.477,251224.6406,PELHAM PARKWAY,BRONX RIVER PARKWAY ET 7 E SB
1,0,1,0,2016,946209.7493,149128.9262,AULTMAN AVENUE,NUGENT STREET
1,1,0,0,2010,1038314.168,227136.156,157 STREET,13 AVENUE
1,1,0,0,2013,1034792.23,222562.5205,24 AVENUE,149 STREET
1,0,1,0,2010,1014164.631,247726.8458,EAST 178 STREET,HUGHES AVENUE
1,1,0,0,2009,1012392.764,266376.3157,WEST 252 STREET,OLD ALBANY POST ROAD
1,1,0,0,2011,1011652.655,251797.6152,CRESTON AVENUE,EAST 183 STREET
1,1,0,0,2014,1023027.126,208316.7356,99 STREET,57 AVENUE
1,0,0,1,2015,996877.2677,194606.0186,MIDDLETON STREET,LEE AVENUE
1,0,1,0,2010,1000423.278,185110.6443,KINGSTON AVENUE,ST MARKS AVENUE
1,0,0,1,2012,1012655.618,211660.6299,68 STREET,37 ROAD
1,1,0,0,2013,1067023.966,210818.1972,81 AVENUE,LANGDALE STREET
1,1,0,0,2013,1021170.693,252474.8087,CRUGER AVENUE,ASTOR AVENUE
2,0,0,2,2010,932373.2845,139591.8656,CROWN AVENUE,ARDEN AVENUE
1,0,0,1,2011,1004273.198,168142.7622,AVENUE J,UTICA AVENUE
1,1,0,0,2013,999642.1375,241546.3762,AMSTERDAM AVENUE,WEST 152 STREET
1,0,0,1,2013,992606.1316,148978.1489,SEA BREEZE AVENUE,WEST 1 STREET
1,1,0,0,2010,986921.8352,171245.3183,46 STREET,13 AVENUE
1,1,0,0,2011,1055906.209,179739.8446,241 STREET,MAYDA ROAD
1,0,0,1,2014,1049386.505,194913.0981,MANGIN AVENUE,FARMERS BOULEVARD
1,0,1,0,2015,1038951.798,185551.1027,VAN WYCK EXPRESSWAY SR WEST,120 AVENUE
2,1,0,1,2012,1006177.921,185894.7962,PRESCOTT PLACE,ATLANTIC AVENUE
2,1,0,1,2012,1006179.499,185926.3316,PRESCOTT PLACE,ATLANTIC AVENUE
1,1,0,0,2011,1015543.549,251827.333,EAST 189 STREET,HOFFMAN STREET
1,0,0,1,2016,1022769.882,260371.3248,BARNES AVENUE,EAST 217 STREET
1,1,0,0,2011,1025251.16,208068.6915,HORACE HARDING EXPRESSWAY SR N,108 STREET
1,1,0,0,2013,1008019.699,217457.8424,30 AVENUE,41 STREET
1,0,0,1,2013,1039512.755,220673.8267,164 STREET,BAYSIDE LANE
1,1,0,0,2012,1038381.294,208353.435,LONG ISLAND EXPRESSWAY,164 STREET
1,1,0,0,2012,1038395.123,208352.9528,LONG ISLAND EXPRESSWAY,164 STREET
1,1,0,0,2012,1038368.135,208353.7566,LONG ISLAND EXPRESSWAY,164 STREET
1,1,0,0,2012,1038369.428,208336.7783,LONG ISLAND EXPRESSWAY,164 STREET
1,1,0,0,2012,1038396.281,208336.5388,LONG ISLAND EXPRESSWAY,164 STREET
1,1,0,0,2012,1038381.462,208336.6733,LONG ISLAND EXPRESSWAY,164 STREET
1,1,0,0,2012,1038367.364,208372.5197,LONG ISLAND EXPRESSWAY,164 STREET
1,1,0,0,2012,1038380.684,208372.418,LONG ISLAND EXPRESSWAY,164 STREET
1,1,0,0,2012,1038394.382,208372.0833,LONG ISLAND EXPRESSWAY,164 STREET
1,0,0,1,2013,1040162.816,216775.8851,168 STREET,DEPOT ROAD
1,1,0,0,2012,1043361.754,185587.33,155 STREET,124 AVENUE
1,1,0,0,2010,935453.9476,139028.074,DETROIT AVENUE,GRANTWOOD AVENUE
1,0,0,1,2013,1011114.713,178038.9297,LINDEN BOULEVARD,MOTHER GASTON BOULEVARD
1,0,0,1,2013,1011111.265,178056.912,LINDEN BOULEVARD,MOTHER GASTON BOULEVARD
1,0,0,1,2013,1011119.621,178012.4764,LINDEN BOULEVARD,MOTHER GASTON BOULEVARD
1,0,0,1,2013,1011103.049,178094.553,LINDEN BOULEVARD,MOTHER GASTON BOULEVARD
1,0,0,1,2013,1011127.862,177981.7973,LINDEN BOULEVARD,MOTHER GASTON BOULEVARD
1,1,0,0,2010,1012776.947,173575.2513,AVENUE J,EAST 99 STREET
1,1,0,0,2010,978393.3815,165981.5132,FT HAMILTON PARKWAY,GOWANUS EXPRESSWAY
1,1,0,0,2010,978364.6118,165977.6943,FT HAMILTON PARKWAY,GOWANUS EXPRESSWAY
1,1,0,0,2010,978427.361,165989.0296,FT HAMILTON PARKWAY,GOWANUS EXPRESSWAY
1,1,0,0,2015,985973.3528,192800.7893,LOVE LANE,HENRY STREET
1,0,1,0,2015,1004289.411,246337.1964,MAJOR DEEGAN EXPWY ET 7 S NB,MAJOR DEEGAN EXPWY ET 7 NB
1,0,0,1,2015,1051801.177,184012.1625,SPRINGFIELD BOULEVARD,CHARLES COURT
1,0,0,1,2015,1051784.527,184011.1973,SPRINGFIELD BOULEVARD,CHARLES COURT
1,1,0,0,2009,1010917.971,260137.677,BROADWAY,WEST 233 STREET
1,1,0,0,2009,1010953.063,260199.5338,BROADWAY,WEST 233 STREET
1,0,1,0,2010,992864.7426,212564.3823,1 AVENUE,EAST 44 STREET
1,0,1,0,2010,992851.3883,212571.2271,1 AVENUE,EAST 44 STREET
1,1,0,0,2015,1007105.731,181945.7887,SUTTER AVENUE,LEGION STREET
1,1,0,0,2013,1053445.309,213941.6191,229 STREET,57 ROAD
1,0,0,1,2014,1011122.137,260515.0056,BROADWAY,WEST 234 STREET
1,1,0,0,2010,999015.1932,244609.0177,WEST 161 STREET,RIVERSIDE DRIVE
1,0,1,0,2010,1014065.018,247503.759,EAST TREMONT AVENUE,HUGHES AVENUE
1,0,0,1,2014,1008044.174,197267.7456,ONDERDONK AVENUE,STOCKHOLM STREET
1,0,0,1,2012,1000161.782,240960.3734,WEST 151 STREET,ST NICHOLAS AVENUE
1,1,0,0,2013,1019860.837,267249.2477,VAN CORTLANDT PARK EAST,EAST 239 STREET
1,0,1,0,2014,1028310.698,203925.9111,112 STREET,69 AVENUE
1,1,0,0,2010,963035.6369,165011.42,NORWOOD AVENUE,TOMPKINS AVENUE
1,0,1,0,2014,1041648.594,179878.1452,150 STREET,JFK EXPRESSWAY SB EXIT 150 ST
1,0,1,0,2014,1041619.598,179799.1887,150 STREET,JFK EXPRESSWAY SB EXIT 150 ST
1,1,0,0,2013,1028383.487,217479.8262,WHITESTONE EXPRESSWAY,WHITESTONE EXPRESSWAY ET 14 NB
1,1,0,0,2009,1015373.569,169160.585,EAST 96 STREET,SCHENCK STREET
1,1,0,0,2009,1015328.713,235106.9993,RANDALL AVENUE,MANIDA STREET
1,0,0,1,2010,990444.5677,155026.5092,WEST 7 STREET,86 STREET
1,0,0,1,2009,961427.5233,158590.4457,WEST FINGERBOARD ROAD,CLOVE ROAD
1,1,0,0,2016,1003248.968,187087.8552,STUYVESANT AVENUE,CHAUNCEY STREET
